time,full_resource,free_resource,pending_num,running_num,submit_num,ce
490320,128,112,0,6,0,0.08833381997673108
490560,128,128,6,0,0,0.0
490800,128,112,0,6,0,0.08833381997673108
491040,128,128,6,0,0,0.0
491280,128,112,0,6,0,0.08833381997673108
491520,128,128,6,0,0,0.0
491760,128,112,0,6,0,0.08833381997673108
492000,128,128,6,0,0,0.0
492240,128,112,0,6,0,0.08833381997673108
492480,128,128,6,0,0,0.0
492720,128,112,0,6,0,0.08833381997673108
492960,128,128,6,0,0,0.0
493200,128,112,0,6,0,0.08833381997673108
493440,128,128,6,0,0,0.0
493680,128,112,0,6,0,0.08833381997673108
493920,128,128,6,0,0,0.0
494160,128,112,0,6,0,0.08833381997673108
494400,128,128,6,0,0,0.0
494640,128,112,0,6,0,0.08833381997673108
494880,128,128,6,0,0,0.0
495120,128,112,0,6,0,0.08833381997673108
495360,128,128,6,0,0,0.0
495600,128,112,0,6,0,0.08833381997673108
495840,128,128,6,0,0,0.0
496080,128,112,0,6,0,0.08833381997673108
496320,128,128,6,0,0,0.0
496560,128,112,0,6,0,0.08833381997673108
496800,128,128,6,0,0,0.0
497040,128,112,0,6,0,0.08833381997673108
497280,128,128,6,0,0,0.0
497520,128,112,0,6,0,0.08833381997673108
497760,128,128,6,0,0,0.0
498000,128,112,0,6,0,0.08833381997673108
498240,128,128,6,0,0,0.0
498480,128,112,0,6,0,0.08833381997673108
498720,128,128,6,0,0,0.0
498960,128,112,0,6,0,0.08833381997673108
499200,128,128,6,0,0,0.0
499440,128,112,0,6,0,0.08833381997673108
499680,128,128,6,0,0,0.0
499920,128,112,0,6,0,0.08833381997673108
500160,128,128,6,0,0,0.0
500400,128,112,0,6,0,0.08833381997673108
500640,128,128,6,0,0,0.0
500880,128,112,0,6,0,0.08833381997673108
501120,128,128,6,0,0,0.0
501360,128,112,0,6,0,0.08833381997673108
501600,128,128,6,0,0,0.0
501840,128,112,0,6,0,0.08833381997673108
502080,128,128,6,0,0,0.0
502320,128,112,0,6,0,0.08833381997673108
502560,128,128,6,0,0,0.0
502800,128,112,0,6,0,0.08833381997673108
503040,128,128,6,0,0,0.0
503280,128,112,0,6,0,0.08833381997673108
503520,128,128,6,0,0,0.0
503760,128,112,0,6,0,0.08833381997673108
504000,128,128,6,0,0,0.0
504240,128,112,0,6,0,0.08833381997673108
504480,128,128,6,0,0,0.0
504720,128,112,0,6,0,0.08833381997673108
504960,128,128,6,0,0,0.0
505200,128,112,0,6,0,0.08833381997673108
505440,128,128,6,0,0,0.0
505680,128,112,0,6,0,0.08833381997673108
505920,128,128,6,0,0,0.0
506160,128,112,0,6,0,0.08833381997673108
506400,128,128,6,0,0,0.0
506640,128,112,0,6,0,0.08833381997673108
506880,128,128,6,0,0,0.0
507120,128,112,0,6,0,0.08833381997673108
507360,128,128,6,0,0,0.0
507600,128,112,0,6,0,0.08833381997673108
507840,128,128,6,0,0,0.0
508080,128,112,0,6,0,0.08833381997673108
508320,128,128,6,0,0,0.0
508560,128,112,0,6,0,0.08833381997673108
508800,128,128,6,0,0,0.0
509040,128,112,0,6,0,0.08833381997673108
509280,128,128,6,0,0,0.0
509520,128,112,0,6,0,0.08833381997673108
509760,128,128,6,0,0,0.0
510000,128,112,0,6,0,0.08833381997673108
510240,128,128,6,0,0,0.0
510480,128,112,0,6,0,0.08833381997673108
510720,128,128,6,0,0,0.0
510960,128,112,0,6,0,0.08833381997673108
511200,128,128,6,0,0,0.0
511440,128,112,0,6,0,0.08833381997673108
511680,128,128,6,0,0,0.0
511920,128,112,0,6,0,0.08833381997673108
512160,128,128,6,0,0,0.0
512400,128,112,0,6,0,0.08833381997673108
512640,128,128,6,0,0,0.0
512880,128,112,0,6,0,0.08833381997673108
513120,128,128,6,0,0,0.0
513360,128,112,0,6,0,0.08833381997673108
513600,128,128,6,0,0,0.0
513840,128,112,0,6,0,0.08833381997673108
514080,128,128,6,0,0,0.0
514320,128,112,0,6,0,0.08833381997673108
514560,128,128,6,0,0,0.0
514800,128,112,0,6,0,0.08833381997673108
515040,128,128,6,0,0,0.0
515280,128,112,0,6,0,0.08833381997673108
515520,128,128,6,0,0,0.0
515760,128,112,0,6,0,0.08833381997673108
516000,128,128,6,0,0,0.0
516240,128,112,0,6,0,0.08833381997673108
516480,128,128,6,0,0,0.0
516720,128,112,0,6,0,0.08833381997673108
516960,128,128,6,0,0,0.0
517200,128,112,0,6,0,0.08833381997673108
517440,128,128,6,0,0,0.0
517680,128,112,0,6,0,0.08833381997673108
517920,128,128,6,0,0,0.0
518160,128,112,0,6,0,0.08833381997673108
518400,128,128,6,0,0,0.0
518640,128,112,0,6,0,0.08833381997673108
518880,128,128,6,0,0,0.0
519120,128,112,0,6,0,0.08833381997673108
519360,128,128,6,0,0,0.0
519600,128,112,0,6,0,0.08833381997673108
519840,128,128,6,0,0,0.0
520080,128,112,0,6,0,0.08833381997673108
520320,128,128,6,0,0,0.0
520560,128,112,0,6,0,0.08833381997673108
520800,128,128,6,0,0,0.0
521040,128,112,0,6,0,0.08833381997673108
521280,128,128,6,0,0,0.0
521520,128,112,0,6,0,0.08833381997673108
521760,128,128,6,0,0,0.0
522000,128,112,0,6,0,0.08833381997673108
522240,128,128,6,0,0,0.0
522480,128,112,0,6,0,0.08833381997673108
522720,128,128,6,0,0,0.0
522960,128,112,0,6,0,0.08833381997673108
523200,128,128,6,0,0,0.0
523440,128,112,0,6,0,0.08833381997673108
523680,128,128,6,0,0,0.0
523920,128,112,0,6,0,0.08833381997673108
524160,128,128,6,0,0,0.0
524400,128,112,0,6,0,0.08833381997673108
524640,128,128,6,0,0,0.0
524880,128,112,0,6,0,0.08833381997673108
525120,128,128,6,0,0,0.0
525360,128,112,0,6,0,0.08833381997673108
525600,128,128,6,0,0,0.0
525840,128,112,0,6,0,0.08833381997673108
526080,128,128,6,0,0,0.0
526320,128,112,0,6,0,0.08833381997673108
526560,128,128,6,0,0,0.0
526800,128,112,0,6,0,0.08833381997673108
527040,128,128,6,0,0,0.0
527280,128,112,0,6,0,0.08833381997673108
527520,128,128,6,0,0,0.0
527760,128,112,0,6,0,0.08833381997673108
528000,128,128,6,0,0,0.0
528240,128,112,0,6,0,0.08833381997673108
528480,128,128,6,0,0,0.0
528720,128,112,0,6,0,0.08833381997673108
528960,128,128,6,0,0,0.0
529200,128,112,0,6,0,0.08833381997673108
529440,128,128,6,0,0,0.0
529680,128,112,0,6,0,0.08833381997673108
529920,128,128,6,0,0,0.0
530160,128,112,0,6,0,0.08833381997673108
530400,128,128,6,0,0,0.0
530640,128,112,0,6,0,0.08833381997673108
530880,128,128,6,0,0,0.0
531120,128,112,0,6,0,0.08833381997673108
531360,128,128,6,0,0,0.0
531600,128,112,0,6,0,0.08833381997673108
531840,128,128,6,0,0,0.0
532080,128,112,0,6,0,0.08833381997673108
532320,128,128,6,0,0,0.0
532560,128,112,0,6,0,0.08833381997673108
532800,128,128,6,0,0,0.0
533040,128,112,0,6,0,0.08833381997673108
533280,128,128,6,0,0,0.0
533520,128,112,0,6,0,0.08833381997673108
533760,128,128,6,0,0,0.0
534000,128,112,0,6,0,0.08833381997673108
534240,128,128,6,0,0,0.0
534480,128,112,0,6,0,0.08833381997673108
534720,128,128,6,0,0,0.0
534960,128,112,0,6,0,0.08833381997673108
535200,128,128,6,0,0,0.0
535440,128,112,0,6,0,0.08833381997673108
535680,128,128,6,0,0,0.0
535920,128,112,0,6,0,0.08833381997673108
536160,128,128,6,0,0,0.0
536400,128,112,0,6,0,0.08833381997673108
536640,128,128,6,0,0,0.0
536880,128,112,0,6,0,0.08833381997673108
537120,128,128,6,0,0,0.0
537360,128,112,0,6,0,0.08833381997673108
537600,128,128,6,0,0,0.0
537840,128,112,0,6,0,0.08833381997673108
538080,128,128,6,0,0,0.0
538320,128,112,0,6,0,0.08833381997673108
538560,128,128,6,0,0,0.0
538800,128,112,0,6,0,0.08833381997673108
539040,128,128,6,0,0,0.0
539280,128,112,0,6,0,0.08833381997673108
539520,128,128,6,0,0,0.0
539760,128,112,0,6,0,0.08833381997673108
540000,128,128,6,0,0,0.0
540240,128,112,0,6,0,0.08833381997673108
540480,128,128,6,0,0,0.0
540720,128,112,0,6,0,0.08833381997673108
540960,128,128,6,0,0,0.0
541200,128,112,0,6,0,0.08833381997673108
541440,128,128,6,0,0,0.0
541680,128,112,0,6,0,0.08833381997673108
541920,128,128,6,0,0,0.0
542160,128,112,0,6,0,0.08833381997673108
542400,128,128,6,0,0,0.0
542640,128,112,0,6,0,0.08833381997673108
542880,128,128,6,0,0,0.0
543120,128,112,0,6,0,0.08833381997673108
543360,128,128,6,0,0,0.0
543600,128,112,0,6,0,0.08833381997673108
543840,128,128,6,0,0,0.0
544080,128,112,0,6,0,0.08833381997673108
544320,128,128,6,0,0,0.0
544560,128,112,0,6,0,0.08833381997673108
544800,128,128,6,0,0,0.0
545040,128,112,0,6,0,0.08833381997673108
545280,128,128,6,0,0,0.0
545520,128,112,0,6,0,0.08833381997673108
545760,128,128,6,0,0,0.0
546000,128,112,0,6,0,0.08833381997673108
546240,128,128,6,0,0,0.0
546480,128,112,0,6,0,0.08833381997673108
546720,128,128,6,0,0,0.0
546960,128,112,0,6,0,0.08833381997673108
547200,128,128,6,0,0,0.0
547440,128,112,0,6,0,0.08833381997673108
547680,128,128,6,0,0,0.0
547920,128,112,0,6,0,0.08833381997673108
548160,128,128,6,0,0,0.0
548400,128,112,0,6,0,0.08833381997673108
548640,128,128,6,0,0,0.0
548880,128,112,0,6,0,0.08833381997673108
549120,128,128,6,0,0,0.0
549360,128,112,0,6,0,0.08833381997673108
549600,128,128,6,0,0,0.0
549840,128,112,0,6,0,0.08833381997673108
550080,128,128,6,0,0,0.0
550320,128,112,0,6,0,0.08833381997673108
550560,128,128,6,0,0,0.0
550800,128,112,0,6,0,0.08833381997673108
551040,128,128,6,0,0,0.0
551280,128,112,0,6,0,0.08833381997673108
551520,128,128,6,0,0,0.0
551760,128,112,0,6,0,0.08833381997673108
552000,128,128,6,0,0,0.0
552240,128,112,0,6,0,0.08833381997673108
552480,128,128,6,0,0,0.0
552720,128,112,0,6,0,0.08833381997673108
552960,128,128,6,0,0,0.0
553200,128,112,0,6,0,0.08833381997673108
553440,128,128,6,0,0,0.0
553680,128,112,0,6,0,0.08833381997673108
553920,128,128,6,0,0,0.0
554160,128,112,0,6,0,0.08833381997673108
554400,128,128,6,0,0,0.0
554640,128,112,0,6,0,0.08833381997673108
554880,128,128,6,0,0,0.0
555120,128,112,0,6,0,0.08833381997673108
555360,128,128,6,0,0,0.0
555600,128,112,0,6,0,0.08833381997673108
555840,128,128,6,0,0,0.0
556080,128,112,0,6,0,0.08833381997673108
556320,128,128,6,0,0,0.0
556560,128,112,0,6,0,0.08833381997673108
556800,128,128,6,0,0,0.0
557040,128,112,0,6,0,0.08833381997673108
557280,128,128,6,0,0,0.0
557520,128,112,0,6,0,0.08833381997673108
557760,128,128,6,0,0,0.0
558000,128,112,0,6,0,0.08833381997673108
558240,128,128,6,0,0,0.0
558480,128,112,0,6,0,0.08833381997673108
558720,128,128,6,0,0,0.0
558960,128,112,0,6,0,0.08833381997673108
559200,128,128,6,0,0,0.0
559440,128,112,0,6,0,0.08833381997673108
559680,128,128,6,0,0,0.0
559920,128,112,0,6,0,0.08833381997673108
560160,128,128,6,0,0,0.0
560400,128,112,0,6,0,0.08833381997673108
560640,128,128,6,0,0,0.0
560880,128,112,0,6,0,0.08833381997673108
561120,128,128,6,0,0,0.0
561360,128,112,0,6,0,0.08833381997673108
561600,128,128,6,0,0,0.0
561840,128,112,0,6,0,0.08833381997673108
562080,128,128,6,0,0,0.0
562320,128,112,0,6,0,0.08833381997673108
562560,128,128,6,0,0,0.0
562800,128,112,0,6,0,0.08833381997673108
563040,128,128,6,0,0,0.0
563280,128,112,0,6,0,0.08833381997673108
563520,128,128,6,0,0,0.0
563760,128,112,0,6,0,0.08833381997673108
564000,128,128,6,0,0,0.0
564240,128,112,0,6,0,0.08833381997673108
564480,128,128,6,0,0,0.0
564720,128,112,0,6,0,0.08833381997673108
564960,128,128,6,0,0,0.0
565200,128,112,0,6,0,0.08833381997673108
565440,128,128,6,0,0,0.0
565680,128,112,0,6,0,0.08833381997673108
565920,128,128,6,0,0,0.0
566160,128,112,0,6,0,0.08833381997673108
566400,128,128,6,0,0,0.0
566640,128,112,0,6,0,0.08833381997673108
566880,128,128,6,0,0,0.0
567120,128,112,0,6,0,0.08833381997673108
567360,128,128,6,0,0,0.0
567600,128,112,0,6,0,0.08833381997673108
567840,128,128,6,0,0,0.0
568080,128,112,0,6,0,0.08833381997673108
568320,128,128,6,0,0,0.0
568560,128,112,0,6,0,0.08833381997673108
568800,128,128,6,0,0,0.0
569040,128,112,0,6,0,0.08833381997673108
569280,128,128,6,0,0,0.0
569520,128,112,0,6,0,0.08833381997673108
569760,128,128,6,0,0,0.0
570000,128,112,0,6,0,0.08833381997673108
570240,128,128,6,0,0,0.0
570480,128,112,0,6,0,0.08833381997673108
570720,128,128,6,0,0,0.0
570960,128,112,0,6,0,0.08833381997673108
571200,128,128,6,0,0,0.0
571440,128,112,0,6,0,0.08833381997673108
571680,128,128,6,0,0,0.0
571920,128,112,0,6,0,0.08833381997673108
572160,128,128,6,0,0,0.0
572400,128,112,0,6,0,0.08833381997673108
572640,128,128,6,0,0,0.0
572880,128,112,0,6,0,0.08833381997673108
573120,128,128,6,0,0,0.0
573360,128,112,0,6,0,0.08833381997673108
573600,128,128,6,0,0,0.0
573840,128,112,0,6,0,0.08833381997673108
574080,128,128,6,0,0,0.0
574320,128,112,0,6,0,0.08833381997673108
574560,128,128,6,0,0,0.0
574800,128,112,0,6,0,0.08833381997673108
575040,128,128,6,0,0,0.0
575280,128,112,0,6,0,0.08833381997673108
575520,128,128,6,0,0,0.0
575760,128,112,0,6,0,0.08833381997673108
576000,128,128,6,0,0,0.0
576240,128,112,0,6,0,0.08833381997673108
576480,128,128,6,0,0,0.0
576720,128,112,0,6,0,0.08833381997673108
576960,128,128,6,0,0,0.0
577200,128,112,0,6,0,0.08833381997673108
577440,128,128,6,0,0,0.0
577680,128,112,0,6,0,0.08833381997673108
577920,128,128,6,0,0,0.0
578160,128,112,0,6,0,0.08833381997673108
578400,128,128,6,0,0,0.0
578640,128,112,0,6,0,0.08833381997673108
578880,128,128,6,0,0,0.0
579120,128,112,0,6,0,0.08833381997673108
579360,128,128,6,0,0,0.0
579600,128,112,0,6,0,0.08833381997673108
579840,128,128,6,0,0,0.0
580080,128,112,0,6,0,0.08833381997673108
580320,128,128,6,0,0,0.0
580560,128,112,0,6,0,0.08833381997673108
580800,128,128,6,0,0,0.0
581040,128,112,0,6,0,0.08833381997673108
581280,128,128,6,0,0,0.0
581520,128,112,0,6,0,0.08833381997673108
581760,128,128,6,0,0,0.0
582000,128,112,0,6,0,0.08833381997673108
582240,128,128,6,0,0,0.0
582480,128,112,0,6,0,0.08833381997673108
582720,128,128,6,0,0,0.0
582960,128,112,0,6,0,0.08833381997673108
583200,128,128,6,0,0,0.0
583440,128,112,0,6,0,0.08833381997673108
583680,128,128,6,0,0,0.0
583920,128,112,0,6,0,0.08833381997673108
584160,128,128,6,0,0,0.0
584400,128,112,0,6,0,0.08833381997673108
584640,128,128,6,0,0,0.0
584880,128,112,0,6,0,0.08833381997673108
585120,128,128,6,0,0,0.0
585360,128,112,0,6,0,0.08833381997673108
585600,128,128,6,0,0,0.0
585840,128,112,0,6,0,0.08833381997673108
586080,128,128,6,0,0,0.0
586320,128,112,0,6,0,0.08833381997673108
586560,128,128,6,0,0,0.0
586800,128,112,0,6,0,0.08833381997673108
587040,128,128,6,0,0,0.0
587280,128,112,0,6,0,0.08833381997673108
587520,128,128,6,0,0,0.0
587760,128,112,0,6,0,0.08833381997673108
588000,128,128,6,0,0,0.0
588240,128,112,0,6,0,0.08833381997673108
588480,128,128,6,0,0,0.0
588720,128,112,0,6,0,0.08833381997673108
588960,128,128,6,0,0,0.0
589200,128,112,0,6,0,0.08833381997673108
589440,128,128,6,0,0,0.0
589680,128,112,0,6,0,0.08833381997673108
589920,128,128,6,0,0,0.0
590160,128,112,0,6,0,0.08833381997673108
590400,128,128,6,0,0,0.0
590640,128,112,0,6,0,0.08833381997673108
590880,128,128,6,0,0,0.0
591120,128,112,0,6,0,0.08833381997673108
591360,128,128,6,0,0,0.0
591600,128,112,0,6,0,0.08833381997673108
591840,128,128,6,0,0,0.0
592080,128,112,0,6,0,0.08833381997673108
592320,128,128,6,0,0,0.0
592560,128,112,0,6,0,0.08833381997673108
592800,128,128,6,0,0,0.0
593040,128,112,0,6,0,0.08833381997673108
593280,128,128,6,0,0,0.0
593520,128,112,0,6,0,0.08833381997673108
593760,128,128,6,0,0,0.0
594000,128,112,0,6,0,0.08833381997673108
594240,128,128,6,0,0,0.0
594480,128,112,0,6,0,0.08833381997673108
594720,128,128,6,0,0,0.0
594960,128,112,0,6,0,0.08833381997673108
595200,128,128,6,0,0,0.0
595440,128,112,0,6,0,0.08833381997673108
595680,128,128,6,0,0,0.0
595920,128,112,0,6,0,0.08833381997673108
596160,128,128,6,0,0,0.0
596400,128,112,0,6,0,0.08833381997673108
596640,128,128,6,0,0,0.0
596880,128,112,0,6,0,0.08833381997673108
597120,128,128,6,0,0,0.0
597360,128,112,0,6,0,0.08833381997673108
597600,128,128,6,0,0,0.0
597840,128,112,0,6,0,0.08833381997673108
598080,128,128,6,0,0,0.0
598320,128,112,0,6,0,0.08833381997673108
598560,128,128,6,0,0,0.0
598800,128,112,0,6,0,0.08833381997673108
599040,128,128,6,0,0,0.0
599280,128,112,0,6,0,0.08833381997673108
599520,128,128,6,0,0,0.0
599760,128,112,0,6,0,0.08833381997673108
600000,128,128,6,0,0,0.0
600240,128,112,0,6,0,0.08833381997673108
600480,128,128,6,0,0,0.0
600720,128,112,0,6,0,0.08833381997673108
600960,128,128,6,0,0,0.0
601200,128,112,0,6,0,0.08833381997673108
601440,128,128,6,0,0,0.0
601680,128,112,0,6,0,0.08833381997673108
601920,128,128,6,0,0,0.0
602160,128,112,0,6,0,0.08833381997673108
602400,128,128,6,0,0,0.0
602640,128,112,0,6,0,0.08833381997673108
602880,128,128,6,0,0,0.0
603120,128,112,0,6,0,0.08833381997673108
603360,128,128,6,0,0,0.0
603600,128,112,0,6,0,0.08833381997673108
603840,128,128,6,0,0,0.0
604080,128,112,0,6,0,0.08833381997673108
604320,128,128,6,0,0,0.0
604560,128,112,0,6,0,0.08833381997673108
604800,128,128,6,0,0,0.0
605040,128,112,0,6,0,0.08833381997673108
605280,128,128,6,0,0,0.0
605520,128,112,0,6,0,0.08833381997673108
605760,128,128,6,0,0,0.0
606000,128,112,0,6,0,0.08833381997673108
606240,128,128,6,0,0,0.0
606480,128,112,0,6,0,0.08833381997673108
606720,128,128,6,0,0,0.0
606960,128,112,0,6,0,0.08833381997673108
607200,128,128,6,0,0,0.0
607440,128,112,0,6,0,0.08833381997673108
607680,128,128,6,0,0,0.0
607920,128,112,0,6,0,0.08833381997673108
608160,128,128,6,0,0,0.0
608400,128,112,0,6,0,0.08833381997673108
608640,128,128,6,0,0,0.0
608880,128,112,0,6,0,0.08833381997673108
609120,128,128,6,0,0,0.0
609360,128,112,0,6,0,0.08833381997673108
609600,128,128,6,0,0,0.0
609840,128,112,0,6,0,0.08833381997673108
610080,128,128,6,0,0,0.0
610320,128,112,0,6,0,0.08833381997673108
610560,128,128,6,0,0,0.0
610800,128,112,0,6,0,0.08833381997673108
611040,128,128,6,0,0,0.0
611280,128,112,0,6,0,0.08833381997673108
611520,128,128,6,0,0,0.0
611760,128,112,0,6,0,0.08833381997673108
612000,128,128,6,0,0,0.0
612240,128,112,0,6,0,0.08833381997673108
612480,128,128,6,0,0,0.0
612720,128,112,0,6,0,0.08833381997673108
612960,128,128,6,0,0,0.0
613200,128,112,0,6,0,0.08833381997673108
613440,128,128,6,0,0,0.0
613680,128,112,0,6,0,0.08833381997673108
613920,128,128,6,0,0,0.0
614160,128,112,0,6,0,0.08833381997673108
614400,128,128,6,0,0,0.0
614640,128,112,0,6,0,0.08833381997673108
614880,128,128,6,0,0,0.0
615120,128,112,0,6,0,0.08833381997673108
615360,128,128,6,0,0,0.0
615600,128,112,0,6,0,0.08833381997673108
615840,128,128,6,0,0,0.0
616080,128,112,0,6,0,0.08833381997673108
616320,128,128,6,0,0,0.0
616560,128,112,0,6,0,0.08833381997673108
616800,128,128,6,0,0,0.0
617040,128,112,0,6,0,0.08833381997673108
617280,128,128,6,0,0,0.0
617520,128,112,0,6,0,0.08833381997673108
617760,128,128,6,0,0,0.0
618000,128,112,0,6,0,0.08833381997673108
618240,128,128,6,0,0,0.0
618480,128,112,0,6,0,0.08833381997673108
618720,128,128,6,0,0,0.0
618960,128,112,0,6,0,0.08833381997673108
619200,128,128,6,0,0,0.0
619440,128,112,0,6,0,0.08833381997673108
619680,128,128,6,0,0,0.0
619920,128,112,0,6,0,0.08833381997673108
620160,128,128,6,0,0,0.0
620400,128,112,0,6,0,0.08833381997673108
620640,128,128,6,0,0,0.0
620880,128,112,0,6,0,0.08833381997673108
621120,128,128,6,0,0,0.0
621360,128,112,0,6,0,0.08833381997673108
621600,128,128,6,0,0,0.0
621840,128,112,0,6,0,0.08833381997673108
622080,128,128,6,0,0,0.0
622320,128,112,0,6,0,0.08833381997673108
622560,128,128,6,0,0,0.0
622800,128,112,0,6,0,0.08833381997673108
623040,128,128,6,0,0,0.0
623280,128,112,0,6,0,0.08833381997673108
623520,128,128,6,0,0,0.0
623760,128,112,0,6,0,0.08833381997673108
624000,128,128,6,0,0,0.0
624240,128,112,0,6,0,0.08833381997673108
624480,128,128,6,0,0,0.0
624720,128,112,0,6,0,0.08833381997673108
624960,128,128,6,0,0,0.0
625200,128,112,0,6,0,0.08833381997673108
625440,128,128,6,0,0,0.0
625680,128,112,0,6,0,0.08833381997673108
625920,128,128,6,0,0,0.0
626160,128,112,0,6,0,0.08833381997673108
626400,128,128,6,0,0,0.0
626640,128,112,0,6,0,0.08833381997673108
626880,128,128,6,0,0,0.0
627120,128,112,0,6,0,0.08833381997673108
627360,128,128,6,0,0,0.0
627600,128,112,0,6,0,0.08833381997673108
627840,128,128,6,0,0,0.0
628080,128,112,0,6,0,0.08833381997673108
628320,128,128,6,0,0,0.0
628560,128,112,0,6,0,0.08833381997673108
628800,128,128,6,0,0,0.0
629040,128,112,0,6,0,0.08833381997673108
629280,128,128,6,0,0,0.0
629520,128,112,0,6,0,0.08833381997673108
629760,128,128,6,0,0,0.0
630000,128,112,0,6,0,0.08833381997673108
630240,128,128,6,0,0,0.0
630480,128,112,0,6,0,0.08833381997673108
630720,128,128,6,0,0,0.0
630960,128,112,0,6,0,0.08833381997673108
631200,128,128,6,0,0,0.0
631440,128,112,0,6,0,0.08833381997673108
631680,128,128,6,0,0,0.0
631920,128,112,0,6,0,0.08833381997673108
632160,128,128,6,0,0,0.0
632400,128,112,0,6,0,0.08833381997673108
632640,128,128,6,0,0,0.0
632880,128,112,0,6,0,0.08833381997673108
633120,128,128,5,0,0,0.0
633360,128,113,0,5,0,0.08052131997673108
633600,128,128,5,0,0,0.0
633840,128,113,0,5,0,0.08052131997673108
634080,128,128,5,0,0,0.0
634320,128,113,0,5,0,0.08052131997673108
634560,128,128,5,0,0,0.0
634800,128,113,0,5,0,0.08052131997673108
635040,128,128,5,0,0,0.0
635280,128,113,0,5,0,0.08052131997673108
635520,128,128,5,0,0,0.0
635760,128,113,0,5,0,0.08052131997673108
636000,128,128,5,0,0,0.0
636240,128,113,0,5,0,0.08052131997673108
636480,128,128,5,0,0,0.0
636720,128,113,0,5,0,0.08052131997673108
636960,128,128,5,0,0,0.0
637200,128,113,0,5,0,0.08052131997673108
637440,128,128,5,0,0,0.0
637680,128,113,0,5,0,0.08052131997673108
637920,128,128,5,0,0,0.0
638160,128,113,0,5,0,0.08052131997673108
638400,128,128,5,0,0,0.0
638640,128,113,0,5,0,0.08052131997673108
638880,128,128,5,0,0,0.0
639120,128,113,0,5,0,0.08052131997673108
639360,128,128,5,0,0,0.0
639600,128,113,0,5,0,0.08052131997673108
639840,128,128,5,0,0,0.0
640080,128,113,0,5,0,0.08052131997673108
640320,128,128,5,0,0,0.0
640560,128,113,0,5,0,0.08052131997673108
640800,128,128,5,0,0,0.0
641040,128,113,0,5,0,0.08052131997673108
641280,128,128,5,0,0,0.0
641520,128,113,0,5,0,0.08052131997673108
641760,128,128,5,0,0,0.0
642000,128,113,0,5,0,0.08052131997673108
642240,128,128,5,0,0,0.0
642480,128,113,0,5,0,0.08052131997673108
642720,128,128,5,0,0,0.0
642960,128,113,0,5,0,0.08052131997673108
643200,128,128,5,0,0,0.0
643440,128,113,0,5,0,0.08052131997673108
643680,128,128,5,0,0,0.0
643920,128,113,0,5,0,0.08052131997673108
644160,128,128,5,0,0,0.0
644400,128,113,0,5,0,0.08052131997673108
644640,128,128,5,0,0,0.0
644880,128,113,0,5,0,0.08052131997673108
645120,128,128,5,0,0,0.0
645360,128,113,0,5,0,0.08052131997673108
645600,128,128,5,0,0,0.0
645840,128,113,0,5,0,0.08052131997673108
646080,128,128,5,0,0,0.0
646320,128,113,0,5,0,0.08052131997673108
646560,128,128,5,0,0,0.0
646800,128,113,0,5,0,0.08052131997673108
647040,128,128,5,0,0,0.0
647280,128,113,0,5,0,0.08052131997673108
647520,128,128,5,0,0,0.0
647760,128,113,0,5,0,0.08052131997673108
648000,128,128,5,0,0,0.0
648240,128,113,0,5,0,0.08052131997673108
648480,128,128,5,0,0,0.0
648720,128,113,0,5,0,0.08052131997673108
648960,128,128,5,0,0,0.0
649200,128,113,0,5,0,0.08052131997673108
649440,128,128,5,0,0,0.0
649680,128,113,0,5,0,0.08052131997673108
649920,128,128,5,0,0,0.0
650160,128,113,0,5,0,0.08052131997673108
650400,128,128,5,0,0,0.0
650640,128,113,0,5,0,0.08052131997673108
650880,128,128,5,0,0,0.0
651120,128,113,0,5,0,0.08052131997673108
651360,128,128,5,0,0,0.0
651600,128,113,0,5,0,0.08052131997673108
651840,128,128,5,0,0,0.0
652080,128,113,0,5,0,0.08052131997673108
652320,128,128,5,0,0,0.0
652560,128,113,0,5,0,0.08052131997673108
652800,128,128,5,0,0,0.0
653040,128,113,0,5,0,0.08052131997673108
653280,128,128,5,0,0,0.0
653520,128,113,0,5,0,0.08052131997673108
653760,128,128,5,0,0,0.0
654000,128,113,0,5,0,0.08052131997673108
654240,128,128,5,0,0,0.0
654480,128,113,0,5,0,0.08052131997673108
654720,128,128,5,0,0,0.0
654960,128,113,0,5,0,0.08052131997673108
655200,128,128,5,0,0,0.0
655440,128,113,0,5,0,0.08052131997673108
655680,128,128,5,0,0,0.0
655920,128,113,0,5,0,0.08052131997673108
656160,128,128,5,0,0,0.0
656400,128,113,0,5,0,0.08052131997673108
656640,128,128,5,0,0,0.0
656880,128,113,0,5,0,0.08052131997673108
657120,128,128,5,0,0,0.0
657360,128,113,0,5,0,0.08052131997673108
657600,128,128,5,0,0,0.0
657840,128,113,0,5,0,0.08052131997673108
658080,128,128,5,0,0,0.0
658320,128,113,0,5,0,0.08052131997673108
658560,128,128,5,0,0,0.0
658800,128,113,0,5,0,0.08052131997673108
659040,128,128,5,0,0,0.0
659280,128,113,0,5,0,0.08052131997673108
659520,128,128,5,0,0,0.0
659760,128,113,0,5,0,0.08052131997673108
660000,128,128,5,0,0,0.0
660240,128,113,0,5,0,0.08052131997673108
660480,128,128,5,0,0,0.0
660720,128,113,0,5,0,0.08052131997673108
660960,128,128,5,0,0,0.0
661200,128,113,0,5,0,0.08052131997673108
661440,128,128,5,0,0,0.0
661680,128,113,0,5,0,0.08052131997673108
661920,128,128,5,0,0,0.0
